,popularity,id,video,vote_count,vote_average,title,release_date,original_language,original_title,genre_ids,backdrop_path,adult,overview,poster_path,Unnamed: 0,movie,year,pg_rating,imdb_id,runtime,genre,metascore,imdb_rating,votes,gross_us,month
435,69.264,22,False,15163,7.7,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,en,Pirates of the Caribbean: The Curse of the Black Pearl,"['Adventure', 'Fantasy', 'Action']",/7yxjg8pvp3JuqguUaJPYTma6Z7t.jpg,False,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,34,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,325980,143,"Action, Adventure, Fantasy",63.0,8.0,1006600,305.41,7
436,19.743,426426,False,2842,7.7,Roma,2018-08-25,es,Roma,['Drama'],/zl9uqCl5iUSb50sTk2BPzw6bJnU.jpg,False,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",/spy7bTQLMaiyYjYEcSa6LXHFGGr.jpg,847,Roma,2018,R,6155172,135,Drama,96.0,7.7,136916,,8
437,10.312,11482,False,677,7.7,The Tenant,1976-05-26,fr,Le locataire,"['Drama', 'Thriller', 'Horror']",/oVtC10gcnPshUOl36G5JQbYbs2x.jpg,False,"A quiet and inconspicuous man rents an apartment in France where the previous tenant committed suicide, and begins to suspect his landlord and neighbors are trying to subtly change him into the last tenant so that he too will kill himself.",/4Qhzb1ICFMqE3isWoln497qSH7n.jpg,677,The Tenant,1976,R,74811,126,"Drama, Thriller",71.0,7.7,39146,1.92,5
438,11.697,374473,False,893,7.7,"I, Daniel Blake",2016-10-21,en,"I, Daniel Blake",['Drama'],/A4og5RW3XAGQJCX5R41f2r8UxNy.jpg,False,"A middle aged carpenter, who requires state welfare after injuring himself, is joined by a single mother in a similar scenario.",/nu3WVABXz2W85N6JXTZOT1aWS3b.jpg,778,"I, Daniel Blake",2016,R,5168192,100,Drama,78.0,7.9,52435,0.26,10
439,12.436,13403,False,210,7.7,Hedwig and the Angry Inch,2001-07-20,en,Hedwig and the Angry Inch,"['Comedy', 'Music', 'Drama']",/bYzU0CUAzmSfFySObVxcmR1fXJY.jpg,False,"Raised a boy in East Berlin, Hedwig undergoes a personal transformation in order to emigrate to the U.S., where she reinvents herself as an “internationally ignored” but divinely talented rock diva, inhabiting a “beautiful gender of one.”",/jafIFAW8sHQkzWPGoMDR4892dFI.jpg,642,Hedwig and the Angry Inch,2001,R,248845,95,"Comedy, Drama, Music",85.0,7.7,31686,3.03,7
440,15.803,334,False,2196,7.7,Magnolia,1999-12-10,en,Magnolia,['Drama'],/mND3PTdl7B6YKSLjuMTsCGXafcB.jpg,False,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",/uq2u8HgtLFJkjNq2kHb2jvipIPT.jpg,435,Magnolia,1999,R,175880,188,Drama,77.0,8.0,286578,22.46,12
441,13.556,320007,False,776,7.7,Victoria,2015-06-11,de,Victoria,"['Crime', 'Thriller', 'Romance']",/1Z1VPfm5XV5GlLX0bPNijjrpKqu.jpg,False,A young Spanish woman who has newly moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,/7bKbLFUQXQznvzoX8ckqMNPz08P.jpg,856,Victoria,2015,Not Rated,4226388,138,"Crime, Drama, Romance",77.0,7.6,51686,,6
442,54.808,2062,False,11691,7.7,Ratatouille,2007-06-22,en,Ratatouille,"['Animation', 'Comedy', 'Family', 'Fantasy']",/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,False,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",/npHNjldbeTHdKKw28bJKs7lzqzj.jpg,84,Ratatouille,2007,G,382932,111,"Animation, Adventure, Comedy",96.0,8.0,630814,206.45,6
443,17.846,14756,False,2488,7.7,Ip Man,2008-12-12,cn,葉問,"['Action', 'Drama', 'History']",/dxpjudu5LrT2YpPgBVFPHlW3L9.jpg,False,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",/uw7C72BIViBMUzzXeSYkxhaOQUS.jpg,866,Ip Man,2008,R,1220719,106,"Action, Biography, Drama",59.0,8.0,209401,,12
444,17.148,9475,False,1929,7.7,Scent of a Woman,1992-12-23,en,Scent of a Woman,['Drama'],/wwaVAZmQU2CBAJzBtahOSvqvpbc.jpg,False,"Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family.",/4adI7IaveWb7EidYXfLb3MK3CgO.jpg,251,Scent of a Woman,1992,R,105323,156,Drama,59.0,8.0,257749,63.9,12
445,14.436,995,False,616,7.7,Stagecoach,1939-03-03,en,Stagecoach,"['Adventure', 'Drama', 'Western']",/7SYNEG50fKODsTP6h9phYM3BueV.jpg,False,"A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo, and learn something about each other in the process.",/b4RUzWOalyPbUu66TT147b5iR0M.jpg,987,Stagecoach,1939,Passed,31971,96,"Adventure, Drama, Western",93.0,7.8,42828,,3
446,11.543,11220,False,331,7.7,Fallen Angels,1995-09-06,cn,墮落天使,"['Drama', 'Action', 'Romance']",/aw44D3PqjO6LCWad2bo6WjWRAMK.jpg,False,"In this bifurcated crime narrative, a disillusioned hitman attempts to escape from his violent lifestyle against the wishes of his partner, who is infatuated with him, and an eccentric mute repeatedly encounters, then subsequently falls for a depressed woman looking for the prostitute who supposedly stole her ex-boyfriend's affections.",/yyM9BPdwttK5LKZSLvHae7QPKo1.jpg,892,Fallen Angels,1995,R,112913,99,"Comedy, Crime, Drama",71.0,7.7,25310,,9
447,26.213,10315,False,3206,7.7,Fantastic Mr. Fox,2009-10-23,en,Fantastic Mr. Fox,"['Adventure', 'Animation', 'Comedy', 'Family']",/zuhBQ0SEFuKzZufaZ7IatYodPtE.jpg,False,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",/njbTizADSZg4PqeyJdDzZGooikv.jpg,443,Fantastic Mr. Fox,2009,PG,432283,87,"Animation, Adventure, Comedy",83.0,7.9,195289,21.0,10
448,96.86,522627,False,2072,7.7,The Gentlemen,2020-01-01,en,The Gentlemen,"['Action', 'Comedy', 'Crime']",/tintsaQ0WLzZsTMkTiqtMB3rfc8.jpg,False,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,841,The Gentlemen,2019,R,8367814,113,"Action, Comedy, Crime",51.0,7.8,202339,,1
449,10.693,247,False,865,7.7,The Killing,1956-06-06,en,The Killing,"['Crime', 'Drama', 'Thriller']",/mo8q6K9jQwwgkmZxmw6prqeZOu4.jpg,False,"Career criminal Johnny Clay recruits a sharpshooter, a crooked police officer, a bartender and a betting teller named George, among others, for one last job before he goes straight and gets married. But when George tells his restless wife about the scheme to steal millions from the racetrack where he works, she hatches a plot of her own.",/m3twOKPQCrQwVLRbWlc3AQ40pG5.jpg,955,The Killing,1956,Approved,49406,84,"Crime, Drama, Film-Noir",91.0,8.0,80488,,6
450,23.65,43949,False,1487,7.7,Flipped,2010-08-06,en,Flipped,"['Romance', 'Drama']",/wdOGA0LC1NiWgAX1OaiKtNA247i.jpg,False,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",/8CfXNu3U9Io1FA6Qx9tC9CxVEPW.jpg,681,Flipped,2010,PG,817177,90,"Comedy, Drama, Romance",45.0,7.7,80509,1.75,8
451,11.999,678,False,295,7.7,Out of the Past,1947-11-25,en,Out of the Past,"['Crime', 'Drama', 'Thriller', 'Romance']",/y5piuei6sm2D8QI8CETZzboY1AZ.jpg,False,"Jeff Bailey seems to be a mundane gas station owner in remote Bridgeport, CA. He is dating local girl Ann Miller and lives a quiet life. But Jeff has a secret past, and when a mysterious stranger arrives in town, Jeff is forced to return to the dark world he had tried to escape.",/yAnhMsPxDNjAEhOZ9iNlgU29Zfc.jpg,977,Out of the Past,1947,Not Rated,39689,97,"Crime, Drama, Film-Noir",,8.0,32241,,11
452,82.786,14836,False,4488,7.7,Coraline,2009-02-05,en,Coraline,"['Animation', 'Family', 'Fantasy']",/8GHxjXlI5rqyTBuVNekGTPjG5T6.jpg,False,"When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",/gPMh5rsVrDDAYMDbTcz6Up1DQ4z.jpg,227,Coraline,2009,PG,327597,100,"Animation, Drama, Family",80.0,7.7,194573,75.29,2
453,10.346,576,False,686,7.7,The Wild Bunch,1969-06-17,en,The Wild Bunch,"['Adventure', 'Western']",/7djukMNTgAPpElse30KdQfNC0aC.jpg,False,"Aging outlaw, Pike Bishop prepares to retire after one final robbery. Joined by his gang, Dutch Engstrom and brothers Lyle and Tector Gorch, Bishop discovers the heist is a setup orchestrated in part by a former partner, Deke Thornton. As the remaining gang takes refuge in Mexican territory, Thornton trails them—resulting in fierce gunfights with plenty of casualties.",/zZhp7p8qvfVrSLKpOFHcKjpEj8f.jpg,502,The Wild Bunch,1969,R,65214,135,"Action, Adventure, Western",97.0,7.9,76628,12.06,6
454,8.311,18079,False,393,7.7,Nine Queens,2000-08-31,es,Nueve reinas,['Crime'],/DtQEs6pe4VkMpeTE5vX2za8JeQ.jpg,False,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"")",/tabMRXUTTBmprGax6ON2r9yBN0D.jpg,707,Nine Queens,2000,R,247586,114,"Crime, Drama, Thriller",80.0,7.9,49202,1.22,8
455,14.866,1633,False,844,7.7,Fried Green Tomatoes,1991-12-27,en,Fried Green Tomatoes,"['Drama', 'Comedy']",/tectp2uQ9gF7XUgL2SuPPk9492V.jpg,False,"Amidst her own personality crisis, southern housewife Evelyn Couch meets Ninny, an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in Whistle Stop, Alabama in the 1920s.",/g71l1vbJwyAAYk8zKCkIQQ58qcb.jpg,210,Fried Green Tomatoes,1991,PG-13,101921,130,Drama,64.0,7.7,66068,82.42,12
456,16.627,205,False,1863,7.7,Hotel Rwanda,2004-03-04,en,Hotel Rwanda,"['Drama', 'History', 'War']",/fkpi6IF3fR21GG0PChxFfX0YwNt.jpg,False,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.",/p3pHw85UMZPegfMZBA6dZ06yarm.jpg,426,Hotel Rwanda,2004,PG-13,395169,121,"Biography, Drama, History",79.0,8.1,331265,23.53,3
457,18.439,1607,False,1188,7.7,A Bronx Tale,1993-09-14,en,A Bronx Tale,"['Drama', 'Crime']",/sO4EcpFdXIehKLsCsFHYWYIMMhp.jpg,False,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,463,A Bronx Tale,1993,R,106489,121,"Crime, Drama, Romance",80.0,7.8,126284,17.27,9
458,17.141,653,False,1130,7.7,Nosferatu,1922-02-17,de,"Nosferatu, eine Symphonie des Grauens","['Drama', 'Fantasy', 'Horror']",/u06SympEEMb7pLhR9W3tvydHT9L.jpg,False,Vampire Count Orlok is interested in a new residence and in his real estate agent’s young wife. F. W. Murnau’s unauthorized adaptation of Bram Stoker’s “Dracula.”,/zx24O7VAs6NbJhiIrUhWysAiHS0.jpg,998,Nosferatu,1922,Not Rated,13442,94,"Fantasy, Horror",,7.9,87788,,2
459,30.609,562,False,7638,7.7,Die Hard,1988-07-15,en,Die Hard,"['Action', 'Thriller']",/qyNEqB6gl9V2GkiT88Pu36mqHnR.jpg,False,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",/p5hURTvac8sxLRhe5hLchvfy5Pu.jpg,209,Die Hard,1988,R,95016,132,"Action, Thriller",72.0,8.2,773862,83.01,7
460,20.698,96721,False,4951,7.7,Rush,2013-09-02,en,Rush,"['Action', 'Drama']",/D3eDUNEzJPBDG3TCJcR7RyRgTA.jpg,False,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,/uWcMgxO3p3qwVFUxsRz1HbTzGvT.jpg,403,Rush,2013,R,1979320,123,"Action, Biography, Drama",74.0,8.1,426870,26.95,9
461,8.436,11898,False,275,7.7,Kind Hearts and Coronets,1949-06-21,en,Kind Hearts and Coronets,"['Comedy', 'Drama']",/l8EbKu5N61jRKgOPa7dBXVvT8VJ.jpg,False,"When his mother eloped with an Italian opera singer, Louis Mazzini was cut off from her aristocratic family. After the family refuses to let her be buried in the family mausoleum, Louis avenges his mother's death by attempting to murder every family member who stands between himself and the family fortune. But when he finds himself torn between his longtime love and the widow of one of his victims, his plans go awry.",/8EdHgn8FDpm7D9u5HZZrx6czSoh.jpg,973,Kind Hearts and Coronets,1949,Not Rated,41546,106,"Comedy, Crime",,8.0,34044,,6
462,35.474,162,False,9347,7.7,Edward Scissorhands,1990-12-05,en,Edward Scissorhands,"['Fantasy', 'Drama', 'Romance']",/3Nn5BOM1EVw1IYrv6MsbOS6N1Ol.jpg,False,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,/1RFIbuW9Z3eN9Oxw2KaQG5DfLmD.jpg,274,Edward Scissorhands,1990,PG-13,99487,105,"Drama, Fantasy, Romance",74.0,7.9,441708,56.36,12
463,9.923,1879,False,477,7.7,Guess Who's Coming to Dinner,1967-12-11,en,Guess Who's Coming to Dinner,"['Drama', 'Family']",/iSxiA5ZwJcLtnpBwB74fdGU2CBW.jpg,False,Matt and Christina Drayton are a couple whose attitudes are challenged when their daughter brings home a fiancé who is black.,/mrRVl6ck9v23SjmdblwP8GajVS.jpg,271,Guess Who's Coming to Dinner,1967,Not Rated,61735,108,"Comedy, Drama",63.0,7.8,38885,56.7,12
464,8.907,25188,False,355,7.7,The Last Picture Show,1971-10-03,en,The Last Picture Show,['Drama'],/6HjPgNarUpxMe1OjZi8A1ie1xCR.jpg,False,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures. Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",/d2GZRNvFZrrECHMFCKwnCqgwlUy.jpg,395,The Last Picture Show,1971,R,67328,118,"Drama, Romance",93.0,8.0,41712,29.13,10
465,29.081,12429,False,2501,7.7,Ponyo,2008-07-19,ja,崖の上のポニョ,"['Animation', 'Family']",/shqLeIkqPAAXM8iT6wVDiXUYz1p.jpg,False,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.",/yp8vEZflGynlEylxEesbYasc06i.jpg,476,Ponyo,2008,G,876563,101,"Animation, Adventure, Comedy",86.0,7.7,122260,15.09,7
466,16.305,37247,False,2079,7.7,The Graduate,1967-12-21,en,The Graduate,"['Comedy', 'Drama']",/5DRTA4sf3D4FXZjquH8ph7uG7s3.jpg,False,"Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.",/AuFvrbtWSPiBPIv9ewH2DV4nhCD.jpg,180,The Graduate,1967,PG,61722,106,"Comedy, Drama, Romance",83.0,8.0,251384,104.95,12
